# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 04:51:52 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.015 0.00898 9.80000 0.9431048036 2.4601745605    0.942 -0.054  3.7565  4.445    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.83e-14      0.00 7.485e-01 2.382e-01 2.351e-03 6.432e-04 5.850e-03 -1.000 1.332e-02 4.906 4.790 5.135 4.275
0.015 0.00898 9.80000 0.9499999881 2.4618122578    0.949 -0.034  3.7585  4.436    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.493e-01 2.374e-01 2.345e-03 6.414e-04 5.834e-03 -1.000 1.329e-02 4.855 4.737 5.078 4.227
0.015 0.00898 9.80000 0.9557952881 2.4631679058    0.955 -0.017  3.7601  4.427    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-14      0.00 7.502e-01 2.366e-01 2.338e-03 6.395e-04 5.817e-03 -1.000 1.325e-02 4.812 4.693 5.031 4.187
0.015 0.00898 9.80000 0.9678964615 2.4659380913    0.967  0.019  3.7633  4.410    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.31e-14      0.00 7.521e-01 2.348e-01 2.323e-03 6.355e-04 5.780e-03 -1.000 1.315e-02 4.722 4.601 4.932 4.103
0.015 0.00898 9.80000 0.9900528193 2.4708092213    0.990  0.086  3.7687  4.375    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.97e-14      0.00 7.556e-01 2.314e-01 2.294e-03 6.277e-04 5.711e-03 -1.000 1.299e-02 4.556 4.432 4.750 3.946
0.015 0.00898 9.80000 1.0000000000 2.4729156494    1.000  0.116  3.7710  4.358    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-13      0.00 7.572e-01 2.299e-01 2.281e-03 6.242e-04 5.679e-03 -1.000 1.293e-02 4.481 4.356 4.669 3.876
0.015 0.00898 9.80000 1.0082235336 2.4746208191    1.008  0.141  3.7727  4.343    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.590e-01 2.282e-01 2.267e-03 6.203e-04 5.645e-03 -1.000 1.284e-02 4.418 4.292 4.602 3.817
0.015 0.00898 9.80000 1.0187466145 2.4767568111    1.018  0.172  3.7746  4.324    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 7.613e-01 2.259e-01 2.248e-03 6.153e-04 5.599e-03 -1.000 1.275e-02 4.339 4.212 4.517 3.742
0.015 0.00898 9.80000 1.0295745134 2.4789025784    1.029  0.204  3.7762  4.303    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.637e-01 2.237e-01 2.229e-03 6.101e-04 5.553e-03 -1.000 1.265e-02 4.260 4.132 4.433 3.666
0.015 0.00898 9.80000 1.0395473242 2.4808332920    1.039  0.234  3.7775  4.283    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 7.657e-01 2.217e-01 2.212e-03 6.057e-04 5.513e-03 -1.000 1.257e-02 4.186 4.059 4.356 3.595
0.015 0.00898 9.80000 1.0499999523 2.4828116894    1.049  0.265  3.7787  4.260    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.678e-01 2.197e-01 2.196e-03 6.013e-04 5.474e-03 -1.000 1.248e-02 4.107 3.979 4.274 3.519
0.015 0.00898 9.80000 1.0516319275 2.4831163883    1.051  0.270  3.7789  4.257    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.682e-01 2.193e-01 2.192e-03 6.004e-04 5.466e-03 -1.000 1.247e-02 4.095 3.966 4.261 3.507
0.015 0.00898 9.80000 1.0657083988 2.4857010841    1.064  0.316  3.7804  4.222    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-13      0.00 7.697e-01 2.179e-01 2.181e-03 5.973e-04 5.439e-03 -1.000 1.239e-02 3.979 3.850 4.141 3.394
0.015 0.00898 9.80000 1.0677390099 2.4860675335    1.066  0.323  3.7806  4.217    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.699e-01 2.177e-01 2.180e-03 5.970e-04 5.436e-03 -1.000 1.238e-02 3.962 3.833 4.124 3.378
0.015 0.00898 9.80000 1.0786356926 2.4880063534    1.077  0.361  3.7813  4.187    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-13      0.00 7.704e-01 2.172e-01 2.177e-03 5.964e-04 5.430e-03 -1.000 1.236e-02 3.868 3.739 4.028 3.286
0.015 0.00898 9.80000 1.0891796350 2.4898402691    1.088  0.398  3.7814  4.154    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.705e-01 2.171e-01 2.179e-03 5.968e-04 5.435e-03 -1.000 1.236e-02 3.775 3.646 3.934 3.193
0.015 0.00898 9.80000 1.0980889797 2.4913582802    1.097  0.430  3.7811  4.124    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-13      0.00 7.699e-01 2.177e-01 2.187e-03 5.990e-04 5.456e-03 -1.000 1.243e-02 3.694 3.565 3.853 3.112
0.015 0.00898 9.80000 1.1000000238 2.4916803837    1.099  0.438  3.7809  4.117    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-13      0.00 7.696e-01 2.180e-01 2.190e-03 6.000e-04 5.464e-03 -1.000 1.245e-02 3.676 3.547 3.836 3.093
0.015 0.00898 9.80000 1.1060404778 2.4926893711    1.105  0.461  3.7803  4.094    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-13      0.00 7.680e-01 2.194e-01 2.206e-03 6.045e-04 5.505e-03 -1.000 1.256e-02 3.619 3.489 3.780 3.035
0.015 0.00898 9.80000 1.1093511581 2.4932372570    1.108  0.473  3.7799  4.081    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-13      0.00 7.673e-01 2.201e-01 2.214e-03 6.068e-04 5.525e-03 -1.000 1.261e-02 3.587 3.458 3.749 3.002
0.015 0.00898 9.80000 1.1148369312 2.4941365719    1.113  0.495  3.7784  4.056    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-13      0.00 7.646e-01 2.227e-01 2.239e-03 6.140e-04 5.589e-03 -1.000 1.274e-02 3.533 3.405 3.699 2.946
0.015 0.00898 9.80000 1.1236697435 2.4955635071    1.122  0.529  3.7750  4.011    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-13      0.00 7.586e-01 2.284e-01 2.292e-03 6.285e-04 5.719e-03 -1.000 1.303e-02 3.447 3.320 3.621 2.853
0.015 0.00898 9.80000 1.1314845085 2.4968047142    1.130  0.557  3.7691  3.962    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-13      0.00 7.499e-01 2.367e-01 2.362e-03 6.477e-04 5.889e-03 -1.000 1.342e-02 3.378 3.254 3.567 2.773
0.015 0.00898 9.80000 1.1384094954 2.4978880882    1.137  0.573  3.7595  3.911    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-13      0.00 7.393e-01 2.468e-01 2.446e-03 6.701e-04 6.088e-03 -1.000 1.386e-02 3.338 3.220 3.554 2.717
0.015 0.00898 9.80000 1.1426230669 2.4985399246    1.141  0.569  3.7486  3.873    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.02e-13      0.00 7.312e-01 2.546e-01 2.508e-03 6.870e-04 6.238e-03 -1.000 1.420e-02 3.347 3.240 3.598 2.713
0.015 0.00898 9.80000 1.1451656818 2.4989306927    1.143  0.555  3.7382  3.846    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -4e-13      0.00 7.261e-01 2.595e-01 2.546e-03 6.973e-04 6.329e-03 -1.000 1.438e-02 3.382 3.289 3.668 2.739
0.015 0.00898 9.80000 1.1469419003 2.4992022514    1.145  0.543  3.7294  3.823    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-13      0.00 7.230e-01 2.625e-01 2.570e-03 7.036e-04 6.385e-03 -1.000 1.453e-02 3.413 3.333 3.732 2.764
0.015 0.00898 9.80000 1.1486214399 2.4994583130    1.147  0.535  3.7206  3.796    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-13      0.00 7.204e-01 2.649e-01 2.588e-03 7.086e-04 6.429e-03 -1.000 1.466e-02 3.431 3.368 3.787 2.781
0.015 0.00898 9.80000 1.1499999762 2.4996678829    1.148  0.539  3.7140  3.767    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-13      0.00 7.186e-01 2.667e-01 2.600e-03 7.118e-04 6.457e-03 -1.000 1.469e-02 3.423 3.375 3.808 2.773
0.015 0.00898 9.80000 1.1502982378 2.4997131824    1.149  0.540  3.7126  3.760    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.2e-13      0.00 7.182e-01 2.671e-01 2.603e-03 7.125e-04 6.463e-03 -1.000 1.469e-02 3.420 3.374 3.810 2.769
0.015 0.00898 9.80000 1.1513177156 2.4998676777    1.150  0.552  3.7085  3.733    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-13      0.00 7.169e-01 2.684e-01 2.610e-03 7.143e-04 6.480e-03 -1.000 1.471e-02 3.390 3.354 3.799 2.740
0.015 0.00898 9.80000 1.1525350809 2.5000517368    1.151  0.572  3.7043  3.697    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-13      0.00 7.154e-01 2.699e-01 2.618e-03 7.164e-04 6.499e-03 -1.000 1.474e-02 3.341 3.315 3.771 2.693
0.015 0.00898 9.80000 1.1530115604 2.5001237392    1.151  0.581  3.7030  3.682    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.02e-13      0.00 7.147e-01 2.706e-01 2.621e-03 7.171e-04 6.505e-03 -1.000 1.477e-02 3.316 3.293 3.752 2.668
0.015 0.00898 9.80000 1.1539881229 2.5002708435    1.152  0.607  3.7009  3.648    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.51e-13      0.00 7.132e-01 2.720e-01 2.622e-03 7.189e-04 6.517e-03 -1.000 1.479e-02 3.253 3.235 3.699 2.606
0.015 0.00898 9.80000 1.1554052830 2.5004839897    1.154  0.647  3.6983  3.598    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-13      0.00 7.108e-01 2.744e-01 2.613e-03 7.270e-04 6.531e-03 -1.000 1.483e-02 3.152 3.141 3.611 2.506
0.015 0.00898 9.80000 1.1568568945 2.5007016659    1.155  0.694  3.6962  3.544    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -7.51e-13      0.00 7.078e-01 2.773e-01 2.564e-03 7.665e-04 6.544e-03 -1.000 1.490e-02 3.035 3.031 3.506 2.391
0.015 0.00898 9.80000 1.1580495834 2.5008800030    1.156  0.736  3.6947  3.496    3  0.000  0.504     0.00     0.00     0.00     0.00     0.00 -1  -8.7e-13      0.00 7.050e-01 2.801e-01 2.478e-03 8.577e-04 6.553e-03 -1.000 1.493e-02 2.931 2.931 3.409 2.288
0.015 0.00898 9.80000 1.1593730450 2.5010774136    1.158  0.786  3.6931  3.439    3  0.000  0.480     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-12      0.00 7.018e-01 2.833e-01 2.362e-03 9.985e-04 6.561e-03 -1.000 1.495e-02 2.804 2.808 3.291 2.162
0.015 0.00898 9.80000 1.1603800058 2.5012273788    1.159  0.828  3.6918  3.393    3  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -1.21e-12      0.00 6.994e-01 2.856e-01 2.288e-03 1.092e-03 6.567e-03 -1.000 1.499e-02 2.699 2.707 3.193 2.058
0.015 0.00898 9.80000 1.1615375280 2.5013992786    1.160  0.880  3.6903  3.335    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-12      0.00 6.968e-01 2.882e-01 2.220e-03 1.178e-03 6.572e-03 -1.000 1.498e-02 2.569 2.581 3.070 1.929
0.015 0.00898 9.80000 1.1623814106 2.5015242100    1.160  0.922  3.6890  3.289    3  0.000  0.442     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-12      0.00 6.950e-01 2.900e-01 2.181e-03 1.228e-03 6.575e-03 -1.000 1.500e-02 2.465 2.481 2.974 1.826
0.015 0.00898 9.80000 1.1633819342 2.5016722679    1.161  0.975  3.6872  3.229    3  0.000  0.435     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-12      0.00 6.933e-01 2.917e-01 2.147e-03 1.271e-03 6.577e-03 -1.000 1.502e-02 2.332 2.353 2.851 1.694
0.015 0.00898 9.80000 1.1642214060 2.5017962456    1.162  1.025  3.6855  3.173    3  0.000  0.431     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-12      0.00 6.922e-01 2.928e-01 2.126e-03 1.297e-03 6.579e-03 -1.000 1.503e-02 2.208 2.235 2.737 1.571
0.015 0.00898 9.80000 1.1650192738 2.5019137859    1.163  1.076  3.6836  3.114    3  0.000  0.428     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-12      0.00 6.912e-01 2.937e-01 2.111e-03 1.316e-03 6.580e-03 -1.000 1.505e-02 2.079 2.112 2.619 1.444
