# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Dec  1 03:07:04 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.01 -0.17553 8.00000 0.7000000477 2.3779268265    0.700 -0.769  3.6701  4.685    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-14      0.00 7.232e-01 2.668e-01 1.797e-03 4.847e-04 4.396e-03 -1.000 1.000e-02 6.693 6.774 7.341 6.057
0.01 -0.17553 8.00000 0.7500000000 2.3998889923    0.750 -0.627  3.6946  4.670    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-14      0.00 7.233e-01 2.668e-01 1.772e-03 4.841e-04 4.396e-03 -1.000 9.959e-03 6.336 6.336 6.827 5.683
0.01 -0.17553 8.00000 0.7978261113 2.4179618359    0.798 -0.503  3.7136  4.649    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-14      0.00 7.233e-01 2.667e-01 1.773e-03 4.839e-04 4.396e-03 -1.000 9.998e-03 6.027 5.980 6.419 5.372
0.01 -0.17553 8.00000 0.8456522226 2.4337043762    0.845 -0.385  3.7309  4.626    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-14      0.00 7.234e-01 2.666e-01 1.772e-03 4.838e-04 4.394e-03 -1.000 1.000e-02 5.733 5.654 6.053 5.085
0.01 -0.17553 8.00000 0.8934782743 2.4475245476    0.893 -0.275  3.7473  4.605    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-14      0.00 7.234e-01 2.666e-01 1.771e-03 4.837e-04 4.393e-03 -1.000 1.000e-02 5.457 5.357 5.718 4.826
0.01 -0.17553 8.00000 0.9369105697 2.4586796761    0.936 -0.178  3.7597  4.578    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-14      0.00 7.236e-01 2.664e-01 1.771e-03 4.836e-04 4.392e-03 -1.000 1.000e-02 5.215 5.106 5.440 4.602
0.01 -0.17553 8.00000 0.9413043261 2.4597423077    0.941 -0.169  3.7609  4.576    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.52e-14      0.00 7.236e-01 2.665e-01 1.771e-03 4.836e-04 4.392e-03 -1.000 9.997e-03 5.192 5.082 5.413 4.581
0.01 -0.17553 8.00000 0.9513604641 2.4621322155    0.951 -0.146  3.7637  4.569    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-14      0.00 7.236e-01 2.664e-01 1.771e-03 4.835e-04 4.391e-03 -1.000 1.000e-02 5.136 5.025 5.350 4.531
0.01 -0.17553 8.00000 0.9891304374 2.4706115723    0.989 -0.068  3.7737  4.548    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-14      0.00 7.237e-01 2.663e-01 1.770e-03 4.833e-04 4.390e-03 -1.000 1.000e-02 4.939 4.825 5.128 4.354
0.01 -0.17553 8.00000 0.9952408671 2.4719138145    0.995 -0.054  3.7752  4.543    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-14      0.00 7.238e-01 2.662e-01 1.770e-03 4.833e-04 4.389e-03 -1.000 1.000e-02 4.906 4.791 5.092 4.324
